event_time,revenue_usd,uid,is_test
2023-01-26 03:11:09,6.99,15218747,0
2023-01-26 03:14:08,4.99,15005077,0
2023-01-26 03:36:47,4.99,15199105,0
2023-01-26 03:48:50,2.99,15219049,0
2023-01-26 03:49:37,19.99,15219049,0
2023-01-26 03:54:40,2.99,15219089,0
2023-01-26 03:56:04,49.99,15219089,0
2023-01-26 03:56:17,4.99,15219089,0
2023-01-26 04:05:25,2.99,15219171,0
2023-01-26 04:05:46,2.99,15219171,0
2023-01-26 04:05:56,19.99,15219171,0
2023-01-26 04:14:12,19.99,14876115,0
2023-01-26 04:25:14,9.99,15216751,0
2023-01-26 04:26:20,19.99,15216751,0
2023-01-26 04:27:44,0.99,15219207,0
2023-01-26 04:33:40,0.99,15219399,0
2023-01-26 04:36:23,19.99,15219417,0
2023-01-26 04:36:37,19.99,15219417,0
2023-01-26 04:40:12,4.99,15219437,0
2023-01-26 05:05:58,19.99,15219683,0
2023-01-26 05:06:08,6.99,15219683,0
2023-01-26 05:09:28,6.99,15208747,0
2023-01-26 05:25:09,4.99,15219847,0
2023-01-26 05:53:29,4.99,15217255,0
2023-01-26 05:54:10,9.99,15217255,0
2023-01-26 05:58:42,0.99,15219891,0
2023-01-26 05:59:52,2.99,15217255,0
2023-01-26 06:02:02,0.99,15218705,0
2023-01-26 06:02:46,4.99,15217255,0
2023-01-26 06:03:49,4.99,15203137,0
2023-01-26 06:08:33,19.99,15220265,0
2023-01-26 06:08:54,19.99,15220265,0
2023-01-26 06:18:04,4.99,15218725,0
2023-01-26 06:22:23,4.99,15218725,0
2023-01-26 06:32:31,2.99,15220525,0
2023-01-26 06:33:08,4.99,15218725,0
2023-01-26 06:39:53,6.99,15171143,0
2023-01-26 06:40:22,6.99,15171143,0
2023-01-26 06:43:21,0.99,15220607,0
2023-01-26 07:02:30,9.99,14932993,0
2023-01-26 07:03:45,0.99,15199651,0
2023-01-26 07:16:52,0.99,15199267,0
2023-01-26 07:17:03,4.99,15220607,0
2023-01-26 07:19:04,4.99,15221033,0
2023-01-26 07:19:41,19.99,15221033,0
2023-01-26 07:20:05,4.99,15221033,0
2023-01-26 07:22:41,2.99,15217255,0
2023-01-26 07:25:30,4.99,15219059,0
2023-01-26 07:26:23,2.99,15207123,0
2023-01-26 07:26:23,4.99,15207123,0
2023-01-26 07:33:41,4.99,15204789,0
2023-01-26 07:33:44,49.99,15221203,0
2023-01-26 07:42:34,2.99,15221317,0
2023-01-26 07:44:03,6.99,15221317,0
2023-01-26 07:44:58,19.99,15221317,0
2023-01-26 07:45:18,49.99,15221317,0
2023-01-26 07:45:43,19.99,15221317,0
2023-01-26 07:47:12,19.99,15221373,0
2023-01-26 07:47:23,19.99,15221373,0
2023-01-26 07:47:56,0.99,15221373,0
2023-01-26 07:48:06,19.99,15221373,0
2023-01-26 07:56:30,9.99,15208099,0
2023-01-26 08:08:27,9.99,14971477,0
2023-01-26 08:11:03,0.99,15187063,0
2023-01-26 08:20:48,6.99,14889263,0
2023-01-26 08:38:00,4.99,15220073,0
2023-01-26 08:56:04,9.99,15102323,0
2023-01-26 09:06:32,9.99,15222387,0
2023-01-26 09:06:53,19.99,15222387,0
2023-01-26 09:07:00,4.99,14945791,0
2023-01-26 09:07:06,0.99,15222387,0
2023-01-26 09:25:08,19.99,15222659,0
2023-01-26 09:25:21,19.99,15222659,0
2023-01-26 09:25:31,4.99,15222659,0
2023-01-26 09:25:47,49.99,15222659,0
2023-01-26 09:26:07,9.99,15222659,0
2023-01-26 09:32:53,4.99,15034451,0
2023-01-26 09:34:14,4.99,15222787,0
2023-01-26 09:34:24,4.99,15222787,0
2023-01-26 09:34:31,0.99,15222787,0
2023-01-26 09:34:45,2.99,15222787,0
2023-01-26 09:47:14,0.99,15222911,0
2023-01-26 09:55:08,19.99,15223099,0
2023-01-26 09:55:18,19.99,15223099,0
2023-01-26 09:55:40,19.99,15223099,0
2023-01-26 09:55:53,19.99,15223099,0
2023-01-26 09:56:01,4.99,15223099,0
2023-01-26 09:56:32,0.99,15223099,0
2023-01-26 09:56:45,2.99,15223099,0
2023-01-26 09:56:53,2.99,15223099,0
2023-01-26 10:06:53,9.99,14893361,0
2023-01-26 10:16:46,4.99,15223393,0
2023-01-26 10:17:39,19.99,15218843,0
2023-01-26 10:29:07,4.99,15209641,0
2023-01-26 10:29:27,19.99,15209641,0
2023-01-26 10:44:52,2.99,15223393,0
2023-01-26 10:47:24,2.99,15222519,0
2023-01-26 11:33:24,4.99,15104401,0
2023-01-26 11:39:03,19.99,15224667,0
2023-01-26 11:42:04,9.99,15224745,0
2023-01-26 11:42:25,9.99,15224745,0
2023-01-26 11:42:42,19.99,15224745,0
2023-01-26 11:42:52,19.99,15224745,0
2023-01-26 11:43:31,19.99,15224745,0
2023-01-26 11:58:25,49.99,15210925,0
2023-01-26 12:03:28,6.99,15209641,0
2023-01-26 12:09:01,19.99,15219859,0
2023-01-26 12:10:52,19.99,15039535,0
2023-01-26 12:24:09,4.99,15039535,0
2023-01-26 12:40:22,19.99,15225695,0
2023-01-26 12:41:08,19.99,15225695,0
2023-01-26 12:41:26,19.99,15225695,0
2023-01-26 12:41:47,4.99,15225695,0
2023-01-26 12:42:04,19.99,15225715,0
2023-01-26 12:42:20,2.99,15225715,0
2023-01-26 12:50:44,4.99,15212981,0
2023-01-26 12:55:14,19.99,15225925,0
2023-01-26 12:55:39,6.99,15225925,0
2023-01-26 13:04:10,19.99,14887183,0
2023-01-26 13:06:25,19.99,15226103,0
2023-01-26 13:06:37,19.99,15226103,0
2023-01-26 13:07:01,19.99,15226103,0
2023-01-26 13:07:34,49.99,15226103,0
2023-01-26 13:07:38,4.99,15208519,0
2023-01-26 13:09:50,2.99,15226103,0
2023-01-26 13:15:50,0.99,15204751,0
2023-01-26 13:25:29,2.99,15204187,0
2023-01-26 13:29:23,4.99,15226475,0
2023-01-26 13:45:27,49.99,15226729,0
2023-01-26 13:45:55,19.99,15226729,0
2023-01-26 13:46:04,9.99,15226729,0
2023-01-26 13:46:45,19.99,15226729,0
2023-01-26 14:00:04,4.99,15217865,0
2023-01-26 14:00:33,6.99,15052257,0
2023-01-26 14:05:35,19.99,15212949,0
2023-01-26 14:05:44,4.99,15212949,0
2023-01-26 14:05:54,19.99,15212949,0
2023-01-26 14:06:02,0.99,15212949,0
2023-01-26 14:06:25,2.99,15212949,0
2023-01-26 14:06:34,2.99,15212949,0
2023-01-26 14:07:10,4.99,15212949,0
2023-01-26 14:07:46,2.99,15212949,0
2023-01-26 14:07:56,19.99,15212949,0
2023-01-26 14:17:25,2.99,15227267,0
2023-01-26 14:17:37,4.99,15227267,0
2023-01-26 14:24:44,6.99,15227371,0
2023-01-26 14:34:46,4.99,15227551,0
2023-01-26 14:35:10,19.99,15227551,0
2023-01-26 14:35:23,19.99,15227551,0
2023-01-26 14:35:33,2.99,15227551,0
2023-01-26 14:35:48,19.99,15227551,0
2023-01-26 14:36:16,19.99,14957795,0
2023-01-26 14:37:46,6.99,14932993,0
2023-01-26 14:59:17,4.99,15222727,0
2023-01-26 15:19:58,49.99,15228291,0
2023-01-26 15:20:23,6.99,15228291,0
2023-01-26 15:20:41,19.99,15228291,0
2023-01-26 15:20:54,19.99,15228291,0
2023-01-26 15:21:17,19.99,15228291,0
2023-01-26 15:22:22,2.99,15228291,0
2023-01-26 15:27:19,2.99,15080157,0
2023-01-26 15:30:57,6.99,15107547,0
2023-01-26 15:31:43,0.99,15218367,0
2023-01-26 15:39:38,9.99,15210075,0
2023-01-26 15:53:02,19.99,15228845,0
2023-01-26 15:53:12,2.99,15228845,0
2023-01-26 15:53:15,2.99,14903301,0
2023-01-26 15:59:17,6.99,15228959,0
2023-01-26 15:59:30,19.99,15228959,0
2023-01-26 15:59:33,19.99,15228933,0
2023-01-26 15:59:39,19.99,15228959,0
2023-01-26 16:00:09,19.99,15228933,0
2023-01-26 16:00:16,4.99,15228959,0
2023-01-26 16:00:16,19.99,15228933,0
2023-01-26 16:00:20,6.99,15228913,0
2023-01-26 16:00:45,49.99,15228959,0
2023-01-26 16:00:54,19.99,15228959,0
2023-01-26 16:02:07,49.99,15228933,0
2023-01-26 16:02:22,19.99,15228933,0
2023-01-26 16:04:11,19.99,15228913,0
2023-01-26 16:04:30,4.99,15228959,0
2023-01-26 16:04:41,2.99,15228959,0
2023-01-26 16:05:26,4.99,15228959,0
2023-01-26 16:05:35,19.99,15228959,0
2023-01-26 16:06:28,19.99,15228959,0
2023-01-26 16:06:34,4.99,15228933,0
2023-01-26 16:06:58,19.99,15228959,0
2023-01-26 16:07:07,19.99,15228959,0
2023-01-26 16:07:25,19.99,15228959,0
2023-01-26 16:07:45,4.99,15228959,0
2023-01-26 16:09:00,6.99,15219343,0
2023-01-26 16:12:56,4.99,15215039,0
2023-01-26 16:13:48,19.99,15229209,0
2023-01-26 16:13:56,19.99,15229209,0
2023-01-26 16:14:33,19.99,15229209,0
2023-01-26 16:29:36,0.99,15229465,0
2023-01-26 16:29:47,19.99,15229465,0
2023-01-26 16:40:20,2.99,15228913,0
2023-01-26 16:46:20,4.99,15224139,0
2023-01-26 16:47:28,19.99,15229759,0
2023-01-26 16:47:41,19.99,15229759,0
2023-01-26 16:47:54,49.99,15229759,0
2023-01-26 16:48:08,19.99,15229759,0
2023-01-26 16:48:32,2.99,15229759,0
2023-01-26 16:48:40,19.99,15229759,0
2023-01-26 16:48:54,4.99,15229759,0
2023-01-26 16:59:41,19.99,15229957,0
2023-01-26 17:04:41,19.99,15230043,0
2023-01-26 17:05:01,19.99,15230043,0
2023-01-26 17:15:27,19.99,15229957,0
2023-01-26 17:28:29,6.99,15016263,0
2023-01-26 17:55:16,2.99,15212415,0
2023-01-26 17:58:32,19.99,15212033,0
2023-01-26 18:01:19,2.99,15099315,0
2023-01-26 18:16:25,2.99,15231067,0
2023-01-26 18:19:52,2.99,15212983,0
2023-01-26 18:25:53,19.99,15231379,0
2023-01-26 18:26:03,19.99,15231379,0
2023-01-26 18:26:21,6.99,15231379,0
2023-01-26 18:26:37,6.99,15231379,0
2023-01-26 18:26:57,19.99,15231379,0
2023-01-26 18:27:04,19.99,15231379,0
2023-01-26 18:27:18,19.99,15231379,0
2023-01-26 18:27:25,19.99,15231379,0
2023-01-26 18:27:39,4.99,15231379,0
2023-01-26 18:28:22,19.99,15231379,0
2023-01-26 18:29:12,19.99,15231379,0
2023-01-26 18:29:19,19.99,15231379,0
2023-01-26 18:35:09,19.99,15212983,0
2023-01-26 18:40:04,2.99,15231601,0
2023-01-26 18:40:19,49.99,15231601,0
2023-01-26 18:40:43,19.99,15231601,0
2023-01-26 18:41:04,6.99,15231617,0
2023-01-26 18:41:13,6.99,15231617,0
2023-01-26 18:41:18,19.99,15231601,0
2023-01-26 18:41:25,19.99,15231617,0
2023-01-26 18:41:34,19.99,15231601,0
2023-01-26 18:58:40,4.99,15231869,0
2023-01-26 18:59:24,19.99,15231869,0
2023-01-26 19:01:04,19.99,15231869,0
2023-01-26 19:02:32,2.99,15005077,0
2023-01-26 19:39:02,19.99,15232503,0
2023-01-26 19:39:18,19.99,15232503,0
2023-01-26 19:48:07,6.99,15232569,0
2023-01-26 20:06:38,2.99,15012939,0
2023-01-26 20:12:23,49.99,15232997,0
2023-01-26 20:12:34,49.99,15232997,0
2023-01-26 20:13:34,49.99,15233017,0
2023-01-26 20:13:47,4.99,15233017,0
2023-01-26 20:13:56,19.99,15233017,0
2023-01-26 20:14:06,9.99,15233017,0
2023-01-26 20:14:17,2.99,15233017,0
2023-01-26 20:18:17,49.99,15232997,0
2023-01-26 20:19:21,19.99,15232997,0
2023-01-26 20:31:01,4.99,15144943,0
2023-01-26 20:32:02,6.99,15233281,0
2023-01-26 20:32:18,6.99,15233281,0
2023-01-26 20:34:00,19.99,15233281,0
2023-01-26 20:34:10,2.99,15233281,0
2023-01-26 20:46:50,2.99,15229659,0
2023-01-26 20:47:38,19.99,15233475,0
2023-01-26 20:49:30,2.99,15229659,0
2023-01-26 20:49:48,4.99,15232299,0
2023-01-26 21:02:27,4.99,15233699,0
2023-01-26 21:02:52,6.99,15233699,0
2023-01-26 21:03:09,19.99,15233699,0
2023-01-26 21:03:24,4.99,15233699,0
2023-01-26 21:03:42,19.99,15233699,0
2023-01-26 21:03:59,4.99,15233699,0
2023-01-26 21:09:18,0.99,15233747,0
2023-01-26 21:14:23,2.99,15215245,0
2023-01-26 21:21:10,19.99,15233949,0
2023-01-26 21:21:48,4.99,15233949,0
2023-01-26 21:23:03,19.99,15233949,0
2023-01-26 21:24:20,19.99,15233949,0
2023-01-26 21:24:32,19.99,15233949,0
2023-01-26 21:24:39,19.99,15233949,0
2023-01-26 21:24:49,19.99,15233949,0
2023-01-26 21:28:38,2.99,15232275,0
2023-01-26 21:33:55,4.99,15234049,0
2023-01-26 21:36:36,4.99,15234139,0
2023-01-26 21:39:26,19.99,15234177,0
2023-01-26 21:40:09,6.99,15234177,0
2023-01-26 21:50:44,4.99,15234309,0
2023-01-26 21:55:58,4.99,15227881,0
2023-01-26 21:57:45,4.99,15234415,0
2023-01-26 21:58:05,19.99,15234415,0
2023-01-26 22:08:54,19.99,15198105,0
2023-01-26 22:11:15,2.99,15198105,0
2023-01-26 22:36:54,2.99,15234843,0
2023-01-26 22:39:54,19.99,15234883,0
2023-01-26 22:40:22,19.99,15234883,0
2023-01-26 22:40:27,2.99,15234843,0
2023-01-26 22:40:35,49.99,15234883,0
2023-01-26 22:40:55,2.99,15234883,0
2023-01-26 22:41:21,19.99,15234883,0
2023-01-26 22:41:53,4.99,15234883,0
2023-01-26 22:57:50,0.99,15201055,0
2023-01-26 23:13:38,19.99,15235213,0
2023-01-26 23:13:50,0.99,15235213,0
2023-01-26 23:13:58,19.99,15235213,0
2023-01-26 23:14:36,4.99,15235213,0
2023-01-26 23:16:22,19.99,15235213,0
2023-01-26 23:17:39,19.99,15235213,0
2023-01-26 23:22:53,19.99,15235295,0
2023-01-26 23:23:03,2.99,15235295,0
2023-01-26 23:23:13,19.99,15235295,0
2023-01-26 23:23:58,19.99,15235295,0
2023-01-26 23:26:38,2.99,15042409,0
2023-01-26 23:29:17,19.99,15235295,0
2023-01-26 23:31:51,6.99,15235371,0
2023-01-26 23:32:08,19.99,15235371,0
2023-01-26 23:33:16,19.99,15235295,0
2023-01-26 23:34:09,19.99,15235295,0
2023-01-26 23:34:18,19.99,15235295,0
2023-01-26 23:34:25,19.99,15235295,0
2023-01-26 23:34:50,0.99,15235295,0
2023-01-26 23:35:04,4.99,15235295,0
2023-01-26 23:41:16,4.99,15235343,0
2023-01-26 23:43:02,19.99,15235463,0
2023-01-26 23:43:24,19.99,15235463,0
2023-01-27 00:05:42,0.99,15233267,0
2023-01-27 00:10:54,2.99,15218611,0
2023-01-27 00:14:05,2.99,15201055,0
2023-01-27 00:29:41,19.99,15235807,0
2023-01-27 00:30:03,4.99,15235807,0
2023-01-27 00:30:17,19.99,15235807,0
2023-01-27 00:32:45,2.99,15235807,0
2023-01-27 00:33:01,19.99,15235807,0
2023-01-27 00:45:48,4.99,15180615,0
2023-01-27 00:47:17,2.99,15197349,0
2023-01-27 00:48:40,9.99,15235807,0
2023-01-27 00:48:56,19.99,15235807,0
2023-01-27 00:49:31,19.99,15235807,0
2023-01-27 00:49:50,19.99,15235807,0
2023-01-27 00:50:04,4.99,15235807,0
2023-01-27 00:52:47,6.99,15217689,0
2023-01-27 01:08:58,4.99,15231233,0
2023-01-27 01:17:21,19.99,15236127,0
2023-01-27 01:31:48,6.99,15219413,0
2023-01-27 01:39:46,2.99,15236269,0
2023-01-27 01:41:04,4.99,15236251,0
2023-01-27 01:47:11,19.99,14988003,0
2023-01-27 01:54:00,19.99,15236361,0
2023-01-27 01:54:20,2.99,15236361,0
2023-01-27 02:01:54,4.99,15236409,0
2023-01-27 02:02:15,4.99,15236409,0
2023-01-27 02:02:26,4.99,15236409,0
2023-01-27 02:02:34,0.99,15236409,0
2023-01-27 02:02:45,19.99,15236409,0
2023-01-27 02:02:53,19.99,15236409,0
2023-01-27 02:17:13,19.99,15236493,0
2023-01-27 02:17:28,4.99,15236493,0
2023-01-27 02:17:54,4.99,15236493,0
2023-01-27 02:26:47,0.99,15187429,0
2023-01-27 02:38:53,19.99,15236615,0
2023-01-27 02:39:30,6.99,15236615,0
2023-01-27 02:40:03,19.99,15236615,0
2023-01-27 02:40:17,49.99,15236615,0
2023-01-27 02:40:24,49.99,15236615,0
2023-01-27 02:40:50,2.99,15236615,0
2023-01-27 02:40:59,19.99,15236615,0
2023-01-27 02:41:14,6.99,15236615,0
2023-01-27 02:42:05,19.99,15236615,0
2023-01-27 02:42:24,19.99,15236615,0
2023-01-27 02:42:42,19.99,15236615,0
2023-01-27 02:42:48,19.99,15236615,0
2023-01-27 02:42:58,49.99,15236615,0
2023-01-27 02:43:10,19.99,15236615,0
2023-01-27 02:43:20,0.99,15236615,0
2023-01-27 02:43:36,19.99,15236615,0
2023-01-27 02:43:42,19.99,15236615,0
2023-01-27 02:43:54,19.99,15236615,0
2023-01-27 02:44:02,19.99,15236615,0
2023-01-27 02:44:11,19.99,15236615,0
2023-01-27 02:44:18,49.99,15236615,0
2023-01-27 02:45:09,6.99,14864963,0
2023-01-27 02:47:18,19.99,15236615,0
2023-01-27 02:47:52,49.99,15236615,0
2023-01-27 02:48:03,4.99,15236615,0
2023-01-27 02:54:26,4.99,15234099,0
2023-01-27 02:58:08,0.99,15236727,0
2023-01-27 02:58:40,19.99,15234099,0
2023-01-27 02:59:59,4.99,15236615,0
2023-01-27 03:00:10,49.99,15236615,0
2023-01-27 03:00:26,49.99,15236615,0
2023-01-27 03:00:41,19.99,15236615,0
2023-01-27 03:00:54,19.99,15236615,0
2023-01-27 03:01:26,49.99,15236615,0
2023-01-27 03:01:34,49.99,15236615,0
2023-01-27 03:01:40,49.99,15236615,0
2023-01-27 03:01:47,49.99,15236615,0
2023-01-27 03:02:22,19.99,15236615,0
2023-01-27 03:02:30,19.99,15236615,0
2023-01-27 03:02:41,19.99,15236615,0
2023-01-27 03:02:48,19.99,15236615,0
2023-01-27 03:10:38,19.99,15233839,0
2023-01-27 03:12:27,49.99,15233839,0
2023-01-27 03:19:02,4.99,15236847,0
2023-01-27 03:19:56,2.99,15236847,0
2023-01-27 03:20:11,2.99,15236847,0
2023-01-27 03:20:25,2.99,15236863,0
2023-01-27 03:20:30,0.99,15236847,0
2023-01-27 03:20:38,19.99,15236863,0
2023-01-27 03:20:49,19.99,15236863,0
2023-01-27 03:20:49,4.99,15236847,0
2023-01-27 03:21:42,4.99,15236847,0
2023-01-27 03:21:54,9.99,14957795,0
2023-01-27 03:22:06,19.99,15236847,0
2023-01-27 03:24:18,0.99,15202379,0
2023-01-27 03:29:55,19.99,15236863,0
2023-01-27 03:30:04,19.99,15236863,0
2023-01-27 03:37:44,0.99,15200813,0
2023-01-27 03:39:49,4.99,15233839,0
2023-01-27 04:04:40,19.99,15203671,0
2023-01-27 04:07:41,19.99,15237147,0
2023-01-27 04:07:56,6.99,15237147,0
2023-01-27 04:08:10,19.99,15237147,0
2023-01-27 04:08:26,4.99,15237147,0
2023-01-27 04:08:37,2.99,15237147,0
2023-01-27 04:09:18,2.99,15217461,0
2023-01-27 04:35:28,4.99,15237327,0
2023-01-27 04:36:04,4.99,15237327,0
2023-01-27 04:42:45,2.99,15112171,0
2023-01-27 05:04:31,4.99,15237511,0
2023-01-27 05:04:47,49.99,15237511,0
2023-01-27 05:04:58,19.99,15237511,0
2023-01-27 05:05:19,19.99,15237511,0
2023-01-27 05:05:46,19.99,15237511,0
2023-01-27 05:05:55,49.99,15237511,0
2023-01-27 05:06:06,19.99,15237511,0
2023-01-27 05:38:01,19.99,15237737,0
2023-01-27 05:39:09,4.99,15237737,0
2023-01-27 05:40:03,2.99,15237669,0
2023-01-27 06:05:09,4.99,15237511,0
2023-01-27 06:26:59,0.99,15237977,0
2023-01-27 06:32:37,19.99,15237967,0
2023-01-27 06:37:49,2.99,14942169,0
2023-01-27 06:38:52,19.99,15171483,0
2023-01-27 06:39:02,4.99,15171483,0
2023-01-27 06:53:20,0.99,15063931,0
2023-01-27 07:14:51,49.99,15237807,0
2023-01-27 07:27:43,6.99,15122097,0
2023-01-27 08:03:26,6.99,15237669,0
2023-01-27 08:52:05,19.99,15239403,0
2023-01-27 08:52:20,6.99,15239403,0
2023-01-27 09:01:16,4.99,15234177,0
2023-01-27 09:05:49,19.99,15239547,0
2023-01-27 09:33:30,6.99,15155213,0
2023-01-27 09:33:42,19.99,15155213,0
2023-01-27 09:43:16,19.99,15239963,0
2023-01-27 09:43:47,19.99,15239963,0
2023-01-27 09:43:55,19.99,15239963,0
2023-01-27 09:44:04,49.99,15239963,0
2023-01-27 09:44:16,4.99,15239963,0
2023-01-27 09:45:49,19.99,15239963,0
2023-01-27 09:46:02,19.99,15239963,0
2023-01-27 09:46:10,49.99,15239963,0
2023-01-27 09:46:19,19.99,15239963,0
2023-01-27 09:48:28,19.99,15155213,0
2023-01-27 09:54:46,0.99,15155213,0
2023-01-27 09:57:01,2.99,14946399,0
2023-01-27 09:59:18,19.99,14946399,0
2023-01-27 11:05:03,0.99,15233425,0
2023-01-27 11:13:53,4.99,15241099,0
2023-01-27 11:14:12,19.99,15241099,0
2023-01-27 11:14:21,49.99,15241099,0
2023-01-27 11:15:17,19.99,15241099,0
2023-01-27 11:15:26,19.99,15241099,0
2023-01-27 11:18:47,4.99,15241167,0
2023-01-27 11:23:54,19.99,15241235,0
2023-01-27 11:24:23,19.99,15241235,0
2023-01-27 11:24:37,19.99,15241235,0
2023-01-27 11:24:46,19.99,15241235,0
2023-01-27 11:30:45,4.99,15221203,0
2023-01-27 12:00:29,19.99,15241697,0
2023-01-27 12:00:45,19.99,15241697,0
2023-01-27 12:01:01,19.99,15241697,0
2023-01-27 12:01:09,19.99,15241697,0
2023-01-27 12:01:09,4.99,14893361,0
2023-01-27 12:01:18,4.99,15241697,0
2023-01-27 12:03:34,2.99,15221273,0
2023-01-27 12:07:15,4.99,15221273,0
2023-01-27 12:12:39,4.99,15241867,0
2023-01-27 12:12:54,4.99,15241867,0
2023-01-27 12:13:11,19.99,15241867,0
2023-01-27 12:13:18,19.99,15241867,0
2023-01-27 12:13:33,2.99,15241867,0
2023-01-27 12:13:49,19.99,15241867,0
2023-01-27 12:35:55,19.99,15107055,0
2023-01-27 12:39:17,4.99,15208359,0
2023-01-27 12:42:46,4.99,15242109,0
2023-01-27 12:43:02,4.99,15242109,0
2023-01-27 12:45:02,9.99,15242109,0
2023-01-27 12:45:16,4.99,15242109,0
2023-01-27 12:46:00,4.99,15242109,0
2023-01-27 13:04:07,2.99,15242507,0
2023-01-27 13:08:41,4.99,14931371,0
2023-01-27 13:09:20,19.99,15242623,0
2023-01-27 13:29:51,4.99,15242873,0
2023-01-27 13:38:00,19.99,15243043,0
2023-01-27 13:38:34,19.99,15243043,0
2023-01-27 13:38:46,2.99,15243043,0
2023-01-27 13:39:04,19.99,15243043,0
2023-01-27 13:56:49,9.99,15243293,0
2023-01-27 13:57:04,4.99,15243293,0
2023-01-27 13:58:41,4.99,15243293,0
2023-01-27 14:07:46,4.99,15089619,0
2023-01-27 14:10:30,49.99,15235919,0
2023-01-27 14:17:31,0.99,15235919,0
2023-01-27 14:30:32,19.99,15243795,0
2023-01-27 14:30:45,19.99,15243795,0
2023-01-27 14:31:07,4.99,15243795,0
2023-01-27 14:31:15,4.99,15243795,0
2023-01-27 14:31:28,9.99,15243795,0
2023-01-27 14:31:43,4.99,15243795,0
2023-01-27 14:31:56,19.99,15243795,0
2023-01-27 14:32:16,19.99,15243795,0
2023-01-27 14:33:19,19.99,15243795,0
2023-01-27 14:33:27,19.99,15243795,0
2023-01-27 14:40:09,4.99,15243937,0
2023-01-27 14:40:30,19.99,15243937,0
2023-01-27 14:40:39,19.99,15243937,0
2023-01-27 14:40:48,49.99,15243937,0
2023-01-27 14:40:57,2.99,15243937,0
2023-01-27 14:41:08,4.99,15212087,0
2023-01-27 14:41:39,4.99,15243937,0
2023-01-27 14:42:04,49.99,15243937,0
2023-01-27 14:47:09,19.99,15244027,0
2023-01-27 14:51:16,9.99,15242617,0
2023-01-27 14:59:17,0.99,15244211,0
2023-01-27 15:05:18,4.99,15171483,0
2023-01-27 15:13:04,19.99,15244385,0
2023-01-27 15:13:11,19.99,15244385,0
2023-01-27 15:13:20,2.99,15244385,0
2023-01-27 15:16:07,19.99,15244427,0
2023-01-27 15:16:47,19.99,15244427,0
2023-01-27 15:18:13,19.99,15244385,0
2023-01-27 15:18:18,4.99,15244473,0
2023-01-27 15:18:38,19.99,15244473,0
2023-01-27 15:21:24,0.99,15244427,0
2023-01-27 15:29:12,19.99,15244427,0
2023-01-27 15:33:15,4.99,15128443,0
2023-01-27 15:33:29,9.99,15223391,0
2023-01-27 15:39:33,4.99,15229303,0
2023-01-27 16:01:10,49.99,15245087,0
2023-01-27 16:01:21,19.99,15245087,0
2023-01-27 16:01:30,19.99,15245087,0
2023-01-27 16:02:02,19.99,15245087,0
2023-01-27 16:02:33,19.99,15245087,0
2023-01-27 16:04:17,4.99,15208033,0
2023-01-27 16:27:01,4.99,15011807,0
2023-01-27 16:27:49,19.99,15243743,0
2023-01-27 16:37:25,19.99,15215463,0
2023-01-27 16:38:21,19.99,15245623,0
2023-01-27 16:38:42,19.99,15245623,0
2023-01-27 16:59:28,2.99,15244385,0
2023-01-27 17:02:01,49.99,15245953,0
2023-01-27 17:02:14,49.99,15245953,0
2023-01-27 17:02:30,19.99,15245953,0
2023-01-27 17:03:38,4.99,15241651,0
2023-01-27 17:03:40,19.99,15245953,0
2023-01-27 17:05:35,0.99,15245953,0
2023-01-27 17:22:25,19.99,15244385,0
2023-01-27 17:24:31,19.99,15246267,0
2023-01-27 17:24:44,19.99,15246267,0
2023-01-27 17:25:09,19.99,15246267,0
2023-01-27 17:26:02,0.99,15227343,0
2023-01-27 17:26:04,19.99,15246267,0
2023-01-27 17:27:36,19.99,15246267,0
2023-01-27 17:27:54,19.99,15246267,0
2023-01-27 17:29:26,19.99,15246343,0
2023-01-27 17:29:36,49.99,15246343,0
2023-01-27 17:29:46,6.99,15246343,0
2023-01-27 17:34:49,19.99,15244385,0
2023-01-27 17:35:54,4.99,15234139,0
2023-01-27 17:36:20,2.99,15234139,0
2023-01-27 17:42:54,4.99,15155213,0
2023-01-27 17:43:19,19.99,15155213,0
2023-01-27 17:44:50,4.99,15224623,0
2023-01-27 17:59:02,49.99,15210875,0
2023-01-27 18:01:01,49.99,14932993,0
2023-01-27 18:01:28,19.99,15246775,0
2023-01-27 18:10:15,49.99,15241825,0
2023-01-27 18:10:30,19.99,15241825,0
2023-01-27 18:16:55,2.99,15246775,0
2023-01-27 18:17:52,4.99,15226529,0
2023-01-27 18:19:08,0.99,15246929,0
2023-01-27 18:21:29,2.99,15247041,0
2023-01-27 18:21:41,4.99,15247041,0
2023-01-27 18:22:47,19.99,15247059,0
2023-01-27 18:23:30,49.99,15247059,0
2023-01-27 18:23:50,19.99,15247059,0
2023-01-27 18:32:46,49.99,15247193,0
2023-01-27 18:33:01,19.99,15247193,0
2023-01-27 18:33:11,9.99,15247193,0
2023-01-27 18:33:49,19.99,15247193,0
2023-01-27 18:34:42,0.99,15247151,0
2023-01-27 18:38:10,19.99,15247263,0
2023-01-27 18:38:33,49.99,15247263,0
2023-01-27 18:38:58,19.99,15247263,0
2023-01-27 18:57:57,0.99,15231989,0
2023-01-27 19:06:36,9.99,15247625,0
2023-01-27 19:07:00,4.99,15247625,0
2023-01-27 19:07:13,4.99,15247625,0
2023-01-27 19:07:26,4.99,15247625,0
2023-01-27 19:08:08,0.99,15247625,0
